Brand,Name,Processor_Name,Processor_Brand,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,GPU_Brand,SSD,HDD,Adapter,OS,VRAM,Price_VND
ASUS,ASUS VivoBook 15 X509FJ-EJ501T,Intel Core i5 (8th Gen),Intel,12,8, DDR4 RAM ,1.6,LED,15.6,GeForce MX230,NVIDIA,512,0,32.0,Windows 10,2,18300000
Acer,Acer Aspire A315-31,Intel Pentium Quad-Core,Intel,0,4, DDR3 RAM,1.1,LED,15.6,Integrated Graphics,Intel,64,500,45.0,Linux,0,6899700
ASUS,ASUS VivoBook Ultra 14 X413EA-EB511TS,Intel Core i5 (11th Gen),Intel,0,8, DDR4 RAM,4.2,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,12831300
HP,HP 15q-by001au,AMD Dual-Core APU,AMD,0,4, DDR4 RAM,1.5,LED,15.6,Integrated Graphics,AMD,64,500,65.0,DOS,0,6552300
Lenovo,Lenovo Ideapad Gaming 15ARH05,AMD Hexa-Core Ryzen 5,AMD,0,8, DDR4 RAM,3.0,LED,15.6,GeForce GTX 1650,NVIDIA,256,1024,135.0,Windows 10,4,13383300
Acer,Acer Nitro 5 AN515-55-58EB,Intel Core i5 (10th Gen),Intel,32,8, DDR4 RAM ,2.5,LED,15.6,GeForce GTX 1650 Ti,NVIDIA,256,1024,135.0,Windows 10,4,19557000
Lenovo,Lenovo Ideapad S145,Intel Core i3 (10th Gen),Intel,12,8, DDR4 RAM ,1.2,LED,15.6,Integrated Graphics,Intel,256,0,35.0,Windows 10,0,10947000
ASUS,ASUS Vivobook Max X541NA-GO125,Intel Pentium Quad-Core,Intel,0,4, DDR3 RAM,1.6,LED,15.6,Integrated Graphics,Intel,64,1024,36.0,DOS,0,6897000
HP,HP Pavilion Gaming 15-ec1052ax,AMD Hexa-Core Ryzen 5,AMD,0,8, DDR4 RAM,3.0,LED,15.6,GeForce GTX 1650,NVIDIA,256,1024,65.0,Windows 10,4,19050000
ASUS,ASUS Vivobook Max X541NA-GO121,Intel Pentium Quad-Core,Intel,8,4, DDR3 RAM ,1.1,LED,15.6,Integrated Graphics,Intel,64,1024,33.0,Windows 10,0,6597000
ASUS,ASUS ROG Strix G15 G512LI-HN059T,Intel Core i5 (10th Gen),Intel,32,8, DDR4 RAM ,2.5,LED,15.6,GeForce GTX 1650 Ti,NVIDIA,1024,0,150.0,Windows 10,4,21600000
MSI,MSI GF63 Thin 10SCXR-1618IN,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,2.5,LED,15.6,GeForce GTX 1650 Max Q,NVIDIA,64,1024,120.0,Windows 10,4,9132900
ASUS,ASUS TUF Gaming F15 FX506LI-HN279T,Intel Core i5 (10th Gen),Intel,0,16, DDR4 RAM,2.5,LED,15.6,GeForce GTX 1650,NVIDIA,512,0,150.0,Windows 10,4,15450600
Lenovo,Lenovo Ideapad 330-15ARR,AMD Dual-Core Ryzen 3,AMD,8,4, DDR4 RAM ,2.5,LED,15.6,Integrated Graphics,AMD,64,1024,65.0,Windows 10,0,8097000
HP,HP 15s-eq0063au,AMD Dual-Core Ryzen 3,AMD,0,4, DDR4 RAM,2.6,LED,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 10,0,9897000
HP,HP 15-db1059au,AMD Dual-Core Ryzen 3,AMD,0,4, DDR4 RAM,2.6,LED,15.6,Integrated Graphics,AMD,64,1024,65.0,Windows 10,0,9976800
ASUS,ASUS VivoBook S14 S410UA-EB630T,Intel Core i5 (8th Gen),Intel,16,8, DDR4 RAM ,1.6,LED,14.0,Integrated Graphics,Intel,256,1024,42.0,Windows 10,0,15897000
MSI,MSI GF63 Thin 11UC-1293IN,Intel Core i7 (11th Gen),Intel,0,16, DDR4 RAM,3.0,LCD,15.6,GeForce RTX 3050,NVIDIA,512,0,65.0,Windows 11,4,21297000
MSI,MSI GF63 Thin 11UC-866IN,Intel Core i7 (11th Gen),Intel,0,8, DDR4 RAM,2.3,LCD,15.6,GeForce RTX 3050,NVIDIA,512,0,65.0,Windows 10,4,19797000
HP,HP 15s-GR0006AU,AMD Dual-Core Ryzen 3,AMD,16,4, DDR4 RAM ,2.6,LED,15.6,Integrated Graphics,AMD,64,1024,65.0,Windows 10,0,9897000
Acer,Acer Nitro 5 AN515-55,Intel Core i5 (10th Gen),Intel,32,8, DDR4 RAM ,2.5,LED,15.6,GeForce GTX 1650,NVIDIA,256,1024,65.0,Windows 10,4,20097000
Lenovo,Lenovo Ideapad Gaming 3i,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,2.5,LED,15.6,GeForce GTX 1650 Ti,NVIDIA,256,1024,45.0,Windows 10,4,22377000
iball,iball Compbook Excelance-OHD,Intel Atom Quad-Core,Intel,0,2, DDR3 RAM,1.3,LED,11.6,Integrated Graphics,Intel,64,0,65.0,Windows 10,0,2697000
HP,HP 15-da0400tu,Intel Core i3 (7th Gen),Intel,0,8, DDR4 RAM,2.3,LED,15.6,Integrated Graphics,Intel,64,1024,41.0,Windows 10,0,9657000
Lenovo,Lenovo Ideapad Gaming 3i 15IMH05,Intel Core i5 (10th Gen),Intel,16,8, DDR4 RAM ,2.5,LED,15.0,GeForce GTX 1650 Ti,NVIDIA,256,1024,135.0,Windows 10,4,16502100
HP,HP Pavilion 15-eg0103TX,Intel Core i5 (11th Gen),Intel,16,16, DDR4 RAM ,4.2,LED,15.6,GeForce MX450,NVIDIA,512,0,41.0,Windows 10,2,19650000
Acer,Acer Nitro 5 AN515-54,Intel Core i7 (9th Gen),Intel,32,8, DDR4 RAM ,2.6,LED,15.6,GeForce GTX 1650,NVIDIA,256,1024,135.0,Windows 10,4,20997000
Lenovo,Lenovo Ideapad L340,Intel Core i5 (9th Gen),Intel,0,8, DDR4 RAM,2.4,LED,15.6,GeForce GTX 1650,NVIDIA,64,1024,135.0,Windows 10,4,16497000
ASUS,ASUS Chromebook C423NA-DH02,Intel Celeron Dual-Core,Intel,0,4, LPDDR4 RAM,1.1,LED,14.0,Integrated Graphics,Intel,64,0,38.0,Google Chrome,0,10947600
ASUS,ASUS VivoBook E12 E203NA-FD087T,Intel Celeron Dual-Core,Intel,4,2, DDR3 RAM ,1.1,LED,11.6,Integrated Graphics,Intel,64,0,38.0,Windows 10,0,4197000
Lenovo,Lenovo Thinkpad E14,Intel Core i3 (10th Gen),Intel,0,4, DDR4 RAM,2.1,LED,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 10,0,11997000
ASUS,ASUS EeeBook E203NA-FD164T,Intel Celeron Dual-Core,Intel,0,4, DDR3 RAM,1.1,LED,11.6,Integrated Graphics,Intel,64,0,33.0,Windows 10,0,4197000
HP,HP 15q-ds0059tu,Intel Core i3 (8th Gen),Intel,0,8, DDR4 RAM,2.2,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,10197000
ASUS,ASUS VivoBook Flip 14 TP470EA-EC301TS,Intel Core i3 (11th Gen),Intel,0,8, DDR4 RAM,3.0,LED,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 10,0,14997000
HP,HP 15q-bu044TU,Intel Core i5 (7th Gen),Intel,0,8, DDR4 RAM,2.5,LED,15.6,Integrated Graphics,Intel,64,1024,41.0,Windows 10,0,14096700
Acer,Acer Predator Helios 300 PH315-51,Intel Core i7 (8th Gen),Intel,32,16, DDR4 RAM ,2.2,LED,15.6,GeForce GTX 1060,NVIDIA,128,1024,180.0,Windows 10,6,34647000
HP,HP 14s-dr1008TU,Intel Core i3 (10th Gen),Intel,0,8, DDR4 RAM,1.2,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,12897000
Acer,Acer Aspire 5 A515-52,Intel Core i5 (8th Gen),Intel,0,8, DDR4 RAM,1.6,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,11997000
Lenovo,Lenovo Ideapad Slim 3i 14IGL05,Intel Celeron Dual-Core,Intel,0,4, DDR4 RAM,2.8,LED,14.0,Integrated Graphics,Intel,256,0,35.0,Windows 10,0,8247000
AVITA,AVITA Essential NE14A2INC433,Intel Celeron Dual-Core,Intel,0,4, LPDDR4 RAM,1.1,LED,14.0,Integrated Graphics,Intel,128,0,65.0,Windows 10,0,6897000
Acer,Acer Aspire 5 A514-53,Intel Core i3 (10th Gen),Intel,12,4, DDR4 RAM ,1.2,LED,14.0,Integrated Graphics,Intel,512,0,48.0,Windows 10,0,8332500
Acer,Acer Aspire E5-576,Intel Core i5 (8th Gen),Intel,16,4, DDR3 RAM ,1.6,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Linux,0,10777200
Acer,Acer Nitro 5 AN515-57,Intel Core i5 (11th Gen) Processor,Intel,32,16, DDR4 RAM ,2.5,LED,15.6,GeForce RTX 3050,NVIDIA,256,1024,65.0,Windows 10,4,26999700
Lenovo,Lenovo Ideapad 330,Intel Core i3 (7th Gen),Intel,0,8, DDR4 RAM,2.3,LED,15.6,Integrated Graphics,Intel,64,1024,45.0,DOS,0,8997000
MSI,MSI GP65 Leopard 10SEK-830IN,Intel Core i7 (10th Gen),Intel,0,16, DDR4 RAM,2.6,LED,15.6,GeForce RTX 2060,NVIDIA,256,1024,230.0,Windows 10,6,21427500
iball,iball CompBook Marvel 6 V3.0,Intel Celeron Dual-Core,Intel,0,3, DDR3 RAM,1.1,LED,14.0,Integrated Graphics,Intel,64,0,38.0,Windows 10,0,3297000
Dell,Dell Inspiron 15 5570,Intel Core i5 (8th Gen),Intel,32,8, DDR4 RAM ,1.6,LED,15.6,Radeon 530,AMD,64,2048,42.0,Windows 10,2,18297000
ASUS,ASUS Zenbook UX430UA-GV573T,Intel Core i5 (8th Gen),Intel,0,8, DDR3 RAM,1.6,LED,14.0,Integrated Graphics,Intel,256,0,45.0,Windows 10,0,14049900
Lenovo,Lenovo Ideapad Slim 3i,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.6,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,13497000
iball,iball CompBook Premio v3.0,Intel Pentium Quad-Core,Intel,0,4, DDR3 RAM,2.1,LED,14.0,Integrated Graphics,Intel,64,0,38.0,Windows 10,0,4197000
Dell,Dell Inspiron 15 3515,AMD Dual-Core Athlon Processor,AMD,0,4, DDR4 RAM,2.5,LCD,15.6,Integrated Graphics,AMD,256,0,65.0,Windows 11,0,8997000
MSI,MSI Modern 14 A10M-652IN,Intel Core i5 (10th Gen),Intel,32,8, DDR4 RAM ,1.8,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,16497000
Lenovo,Lenovo Ideapad Gaming 3i,AMD Hexa-Core Ryzen 5,AMD,0,8, DDR4 RAM,3.0,LED,15.6,GeForce GTX 1650,NVIDIA,512,0,45.0,Windows 10,4,13714500
ASUS,ASUS VivoBook Pro 14 OLED M3401QC-KM045WS,AMD Octa-Core Ryzen 7,AMD,16,16, DDR4 RAM ,4.2,LED,14.0,GeForce RTX 3050,NVIDIA,512,0,65.0,Windows 11,4,19197000
Dell,Dell Inspiron 15 3565,AMD Dual-Core A6 APU,AMD,8,4, DDR4 RAM ,2.0,LED,15.6,Integrated Graphics,AMD,64,500,65.0,Ubuntu,0,6759600
HP,HP 15s-dr1000tx,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.6,LED,15.6,GeForce MX130,NVIDIA,256,1024,65.0,Windows 10,2,19797000
Acer,Acer Aspire 5 A515-51G,Intel Core i5 (7th Gen),Intel,16,8, DDR4 RAM ,2.5,LED,15.6,GeForce MX130,NVIDIA,64,1024,65.0,Linux,2,9795300
Lenovo,Lenovo Ideapad S145,Intel Core i3 (8th Gen),Intel,12,4, DDR4 RAM ,2.2,LED,15.6,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,10950000
Lenovo,Lenovo Ideapad 3 14ACL6,AMD Hexa-Core Ryzen 5,AMD,0,8, DDR4 RAM,2.1,LED,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 11,0,11064900
Dell,Dell Inspiron 15 3567,Intel Core i5 (7th Gen),Intel,0,4, DDR4 RAM,2.5,LED,15.6,Radeon R5 M430,AMD,64,1024,40.0,Windows 10,2,13254600
ASUS,ASUS VivoBook 15 X515JA-EJ512TS,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.0,LED,15.6,Integrated Graphics,Intel,256,1024,45.0,Windows 10,0,15297000
ASUS,ASUS VivoBook Flip 14 TP412FA-EC371TS,Intel Core i3 (10th Gen),Intel,0,4, DDR4 RAM,2.1,LED,14.0,Integrated Graphics,Intel,512,0,45.0,Windows 10,0,12897000
MSI,MSI Alpha 15 B5EEK-029IN,AMD Octa-Core Ryzen 7 Processor,AMD,0,16, DDR4 RAM,2.5,LED,15.6,Radeon RX 6600M,AMD,1024,0,180.0,Windows 10,8,25797000
ASUS,ASUS VivoBook 14 X411QA-EK001T,AMD Quad-Core A12 APU,AMD,12,4, DDR4 RAM ,2.7,LED,14.0,Integrated Graphics,AMD,64,1024,42.0,Windows 10,0,7197000
Lenovo,Lenovo Ideapad Slim 3i,Intel Core i5 (10th Gen),Intel,12,8, DDR4 RAM ,1.0,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,12897000
Lenovo,Lenovo Ideapad S145,AMD Quad-Core Ryzen 5,AMD,0,8, DDR4 RAM,2.1,LED,15.6,Integrated Graphics,AMD,64,1024,65.0,Windows 10,0,11697000
MSI,MSI Alpha 15 B5EEK-235IN,AMD Octa-Core Ryzen 7,AMD,0,8, DDR4 RAM,4.7,LCD,15.6,Radeon RX 6600M,AMD,512,0,180.0,Windows 11,8,25497000
Acer,Acer Predator Helios 300 PH315-51,Intel Core i5 (8th Gen),Intel,32,16, DDR4 RAM ,2.3,LED,15.6,GeForce GTX 1060,NVIDIA,128,1024,135.0,Windows 10,6,37797000
Lenovo,Lenovo Ideapad Gaming 3i 15IMH05,Intel Core i7 (10th Gen),Intel,16,8, DDR4 RAM ,2.6,LED,15.6,GeForce GTX 1650 Ti,NVIDIA,256,1024,135.0,Windows 10,4,24897000
Acer,Acer Swift 5 SF514-52T,Intel Core i7 (8th Gen),Intel,0,8, DDR4 RAM,1.8,LED,14.0,Integrated Graphics,Intel,512,0,45.0,Windows 10,0,27979500
Lenovo,Lenovo Legion 5 15IMH05,Intel Core i5 (10th Gen),Intel,16,8, DDR4 RAM ,2.5,LED,15.6,GeForce GTX 1650,NVIDIA,512,0,170.0,Windows 10,4,18747000
Acer,Acer Aspire 3 A315-23,AMD Dual-Core Ryzen 3,AMD,0,8, DDR4 RAM,2.6,LCD,15.6,Integrated Graphics,AMD,256,0,45.0,Windows 11,0,7497000
HP,HP 15q-BU011TX,Intel Core i5 (7th Gen),Intel,0,8, DDR4 RAM,2.5,LED,15.6,Radeon 520,AMD,64,1024,65.0,DOS,2,12897000
Dell,Dell Vostro 14 3491,Intel Core i3 (10th Gen),Intel,16,4, DDR4 RAM ,1.2,LED,14.0,Integrated Graphics,Intel,256,1024,65.0,Windows 10,0,12594000
Lenovo,Lenovo Ideapad Slim 3i,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.6,LED,15.6,Integrated Graphics,Intel,512,0,45.0,Windows 10,0,18420000
Acer,Acer Nitro 5 AN515-54-521N,Intel Core i5 (9th Gen),Intel,0,8, DDR4 RAM,2.4,LED,15.6,GeForce GTX 1650,NVIDIA,256,1024,65.0,Windows 10,4,18449700
Acer,Acer Aspire A515-51G,Intel Core i5 (8th Gen),Intel,16,8, DDR4 RAM ,1.6,LED,15.6,GeForce MX 150,NVIDIA,64,1024,65.0,Windows 10,2,15083700
ASUS,ASUS X507UA-EJ274T,Intel Core i3 (7th Gen),Intel,0,8, DDR4 RAM,2.3,LED,15.6,Integrated Graphics,Intel,64,1024,33.0,Windows 10,0,8994000
Dell,Dell Inspiron 15 5570,Intel Core i5 (8th Gen),Intel,32,8, DDR4 RAM ,1.6,LED,15.6,Radeon 530,AMD,64,2048,65.0,Windows 10,4,20655900
Lenovo,Lenovo Ideapad Slim 3i 15IIL05,Intel Core i5 (10th Gen),Intel,12,8, DDR4 RAM ,1.0,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,13197000
HP,HP 15q-bu012tx,Intel Core i5 (7th Gen),Intel,0,8, DDR4 RAM,2.5,LED,15.6,Radeon 520,AMD,64,1024,65.0,Windows 10,2,15237000
Lenovo,Lenovo Ideapad S145,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.0,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,11865300
Dell,Dell Inspiron 15 3505,AMD Dual-Core Ryzen 3,AMD,16,8, DDR4 RAM ,2.6,LED,15.6,Integrated Graphics,AMD,256,0,65.0,Windows 10,0,12057000
HP,HP Pavilion x360 14-dh1181TU,Intel Core i3 (10th Gen),Intel,0,8, DDR4 RAM,2.1,LED,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 10,0,14588700
MSI,MSI GF63 Thin 9SCSR-1608IN,Intel Core i5 (9th Gen),Intel,0,8, DDR4 RAM,2.4,LED,15.6,GeForce GTX 1650 Ti Max Q,NVIDIA,1024,0,120.0,Windows 10,4,18657000
Dell,Dell Inspiron 15 3593,Intel Core i3 (10th Gen),Intel,0,8, DDR4 RAM,1.2,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,11388300
HP,HP Pavilion x360 14-dw1038TU,Intel Core i5 (11th Gen),Intel,0,8, DDR4 RAM,4.2,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,24120000
Lenovo,Lenovo Ideapad Slim 3i,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.0,LED,15.6,Integrated Graphics,Intel,64,1024,35.0,Windows 10,0,13497000
Realme,Realme Book Prime,Intel Core i5 (11th Gen),Intel,0,16, DDR4 RAM,4.7,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,15597000
Apple,Apple MacBook Pro MWP52HN/A Ultrabook,Intel Core i5 (10th Gen),Intel,32,16, LPDDR4X RAM ,2.0,LED,13.0,Integrated Graphics,Intel,1024,0,61.0,macOS Catalina,0,53397000
Lenovo,Lenovo Ideapad S340,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.0,LED,14.0,GeForce MX230,NVIDIA,512,0,65.0,Windows 10,2,16497000
MSI,MSI Modern 14 B10MW-424IN,Intel Core i3 (10th Gen),Intel,0,8, DDR4 RAM,2.1,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,12450000
Acer,Acer Swift 3 SF314-511,Intel Core i5 (11th Gen),Intel,0,8, DDR4 RAM,2.4,LED,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,16497000
Lenovo,Lenovo Thinkpad E14,Intel Core i5 (10th Gen),Intel,0,8, DDR4 RAM,1.6,LED,14.0,Integrated Graphics,Intel,128,1024,65.0,Windows 10,0,18132600
Lenovo,Lenovo Ideapad Flex 5,Intel Core i3 (10th Gen),Intel,16,4, DDR4 RAM ,1.2,LED,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 10,0,14997000
Acer,Acer Predator Helios 300 PH315-54,Intel Core i7 (11th Gen),Intel,32,16, DDR4 RAM ,2.3,LED,15.6,GeForce RTX 3060,NVIDIA,512,1024,230.0,Windows 10,4,27072900
Lenovo,Lenovo Ideapad Slim 3i,Intel Core i3 (10th Gen),Intel,0,4, DDR4 RAM,1.2,LED,14.0,Integrated Graphics,Intel,64,1024,35.0,Windows 10,0,6869700
MSI,MSI GF63 Thin 11UC-1475IN,Intel Core i5 (11th Gen),Intel,64,8, DDR4 RAM ,4.2,LCD,15.6,GeForce RTX 3050,NVIDIA,512,0,65.0,Windows 11,4,16947000
ASUS,ASUS Vivobook R542UQ-DM251T,Intel Core i5 (8th Gen),Intel,32,8, DDR4 RAM ,1.6,LED,15.6,GeForce 940MX,NVIDIA,64,1024,65.0,Windows 10,2,13797000
Acer,Acer Extensa EX215-54,Intel Core i3 (11th Gen),Intel,12,8, DDR4 RAM ,1.7,LCD,15.6,Integrated Graphics,Intel,256,0,45.0,Windows 11,0,9105300
Dell,Dell Vostro 14 3405,AMD Quad-Core Ryzen 5 Processor,AMD,0,8, DDR4 RAM,2.5,LED,14.0,Integrated Graphics,AMD,512,0,42.0,Windows 10,0,14897400
Dell,Dell Vostro 14 3405,AMD Dual-Core Athlon,AMD,16,4, DDR4 RAM ,2.3,LED,14.0,Integrated Graphics,AMD,256,0,65.0,Windows 10,0,7973700
Lenovo,Lenovo Ideapad S145,AMD Dual-Core A6 APU,AMD,8,4, DDR4 RAM ,2.6,LED,14.0,Integrated Graphics,AMD,64,1024,45.0,Windows 10,0,7197000
ASUS,ASUS Vivobook X540YA-XO940T,AMD Dual-Core E1 APU,AMD,0,4, DDR3 RAM,1.5,LED,15.6,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,5517300
HP,HP 15s-EQ0144AU,AMD Quad-Core Ryzen 5,AMD,16,8, DDR4 RAM ,2.1,LED,15.6,Integrated Graphics,AMD,512,0,65.0,Windows 10,0,12897000
Acer,Acer Aspire 3 A315-59,Intel Core i5 (12th Gen),Intel,32,16, DDR4 RAM ,3.3,LCD,15.6,Integrated Graphics,Intel,512,0,45.0,Windows 11,0,12297000
ASUS,ASUS ZenBook 13 UX325EA-EG501TS,Intel Core i5 (11th Gen) Processor,Intel,0,8, LPDDR4X RAM,2.5,LED,13.3,Integrated Graphics,Intel,512,0,65.0,Windows 10,0,20997000
Acer,Acer Extensa EX215-54,Intel Core i3 (11th Gen),Intel,0,8, DDR4 RAM,1.7,LCD,15.6,Integrated Graphics,Intel,256,0,65.0,Windows 11,0,9105300
HP,HP Pavilion 15-EC2145AX,AMD Hexa-Core Ryzen 5,AMD,0,8, DDR4 RAM,2.4,LED,15.6,GeForce GTX 3050,NVIDIA,512,0,65.0,Windows 11,4,18897000
Acer,Acer Aspire 7 A715-76G,Intel Core i5 (12th Gen),Intel,32,16, DDR4 RAM ,3.3,LCD,15.6,GeForce GTX 1650,NVIDIA,512,0,65.0,Windows 11,4,16497000
Lenovo,Lenovo Ideapad 320-15IKB,Intel Core i5 (7th Gen),Intel,16,8, DDR4 RAM ,2.5,LED,15.6,GeForce 940MX,NVIDIA,64,1024,65.0,Windows 10,2,14999700
Lenovo,Lenovo Ideapad 320-15IKB,Intel Core i5 (7th Gen),Intel,0,8, DDR4 RAM,2.5,LED,15.6,GeForce 940MX,NVIDIA,64,2048,65.0,Windows 10,4,17637000
Dell,Dell Inspiron 15 5575,AMD Quad-Core Ryzen 5,AMD,32,8, DDR4 RAM ,2.0,LED,15.6,Integrated Graphics,AMD,64,1024,45.0,Windows 10,0,13797000
Lenovo,Lenovo Ideapad 110,AMD Quad-Core A8 APU,AMD,0,8, DDR3 RAM,2.5,LED,15.6,Radeon R7 M260,AMD,64,1024,65.0,DOS,2,8457000
Lenovo,Lenovo Ideapad 320-15IKB,Intel Core i5 (7th Gen),Intel,16,8, DDR4 RAM ,2.5,LED,15.6,GeForce 940MX,NVIDIA,64,2048,65.0,DOS,4,17007000
HP,HP 15-bs662tu,Intel Core i3 (7th Gen),Intel,8,4, DDR4 RAM ,2.3,LED,15.6,Integrated Graphics,Intel,64,1024,41.0,Windows 10,0,8849100
HP,HP 14q-cs0014TU,Intel Core i3 (7th Gen),Intel,0,4, DDR4 RAM,2.3,LED,14.0,Integrated Graphics,Intel,64,1024,41.0,Windows 10,0,9387000
Acer,Acer Swift 3 SF314-512,Intel Core i5 (12th Gen),Intel,8,8, LPDDR4X RAM ,1.7,LCD,14.0,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,17997000
Acer,Acer Aspire 3 A315-53-P3UE,Intel Pentium Dual-Core,Intel,12,4, DDR4 RAM ,2.3,LED,15.6,Integrated Graphics,Intel,64,1024,45.0,Windows 10,0,7383000
Acer,Acer Aspire A515-51G,Intel Core i5 (8th Gen),Intel,16,8, DDR4 RAM ,1.6,LED,15.6,GeForce MX150,NVIDIA,64,1024,65.0,Linux,2,13799700
Apple,Apple MacBook Air MVFN2HN/A Ultrabook,Intel Core i5 (8th Gen),Intel,0,8, LPDDR3 RAM,1.6,LED,13.3,Integrated Graphics,Intel,256,0,49.0,macOS Mojave,0,31497000
Dell,Dell Inspiron 14 5406,Intel Core i3 (11th Gen),Intel,0,4, DDR4 RAM,4.0,LED,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 10,0,13197000
Lenovo,Lenovo Ideapad 320E,AMD Dual-Core APU,AMD,0,4, DDR4 RAM,1.8,LED,15.6,Integrated Graphics,AMD,64,1024,45.0,DOS,0,5667000
ASUS,ASUS VivoBook 15 X1502ZA-EJ331WS,Intel Core i3 (12th Gen),Intel,0,8, DDR4 RAM,1.1,LCD,15.6,Integrated Graphics,Intel,512,0,65.0,Windows 11,0,11697000
ASUS,ASUS Vivobook S430UA-EB091T,Intel Core i3 (8th Gen),Intel,0,8, DDR4 RAM,2.2,LED,14.0,Integrated Graphics,Intel,256,1024,42.0,Windows 10,0,13497000
MSI,MSI GF63 Thin 9SCSR-1039IN,Intel Core i7 (9th Gen),Intel,0,8, DDR4 RAM,2.6,LED,15.6,GeForce GTX 1650 Ti Max Q,NVIDIA,512,0,120.0,Windows 10,4,15897000
HP,HP 15s-DR3500TX,Intel Core i5 (11th Gen),Intel,16,8, DDR4 RAM ,4.2,LED,15.6,GeForce MX350,NVIDIA,512,0,65.0,Windows 10,2,14999700
HP,HP Pavilion TouchSmart 14-dh0045tx,Intel Core i7 (8th Gen),Intel,0,16, DDR4 RAM,1.8,LED,14.0,GeForce MX250,NVIDIA,512,0,41.0,Windows 10,2,24747000
Dell,Dell Inspiron 14 7460  Ultrabook,Intel Core i5 (7th Gen),Intel,0,8, DDR4 RAM,2.5,LED,14.0,GeForce GTX 940MX,NVIDIA,64,1024,65.0,Windows 10,2,19197000
MSI,MSI GF75 Thin 9SCXR-424IN,Intel Core i7 (9th Gen),Intel,0,16, DDR4 RAM,2.6,LED,17.3,GeForce GTX 1650,NVIDIA,256,1024,150.0,Windows 10,4,22497000
Lenovo,Lenovo Ideapad 320,Intel Core i5 (7th Gen),Intel,0,4, DDR4 RAM,2.5,LED,15.6,GeForce 920MX,NVIDIA,64,1024,45.0,Windows 10,2,13662000
Dell,Dell Inspiron 14 3480,Intel Pentium Gold,Intel,16,4, DDR4 RAM ,2.3,LED,14.0,Integrated Graphics,Intel,256,0,65.0,Windows 10,0,8892900
Dell,Dell 15 G3-3579,Intel Core i5 (8th Gen),Intel,32,8, DDR4 RAM ,2.3,LED,15.6,GeForce GTX 1050,NVIDIA,64,1024,130.0,Windows 10,4,13907700
Dell,Dell Inspiron 15 3501,Intel Core i3 (10th Gen),Intel,0,8, DDR4 RAM,1.2,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,13467000
HP,HP Chromebook 14a-na0061dx,Intel Celeron Dual-Core,Intel,0,4, LPDDR4 RAM,1.1,LED,14.0,Integrated Graphics,Intel,64,0,45.0,Google Chrome,0,9822900
HP,HP 15-di0001tu,Intel Pentium Gold,Intel,0,4, DDR4 RAM,2.3,LED,15.6,Integrated Graphics,Intel,64,1024,65.0,Windows 10,0,6747000
ASUS,ASUS VivoBook 15 X540NA-GQ285T,Intel Celeron Dual-Core,Intel,0,4, LPDDR3 RAM,1.1,LED,15.6,Integrated Graphics,Intel,64,1024,33.0,Windows 10,0,5997000
Dell,Dell Inspiron 15 3595,AMD Dual-Core A9 APU,AMD,16,4, DDR4 RAM ,3.1,LED,15.6,Integrated Graphics,AMD,64,1024,65.0,Windows 10,0,8176200
